id_code,sirna
HEPG2-08_4_F23,671
HEPG2-08_4_G02,800
HEPG2-08_4_G03,38
HEPG2-08_4_G04,405
HEPG2-08_4_G05,664
HEPG2-08_4_G06,818
HEPG2-08_4_G07,1068
HEPG2-08_4_G08,145
HEPG2-08_4_G09,21
HEPG2-08_4_G10,501
HEPG2-08_4_G11,1018
HEPG2-08_4_G12,759
HEPG2-08_4_G13,678
HEPG2-08_4_G14,310
HEPG2-08_4_G15,969
HEPG2-08_4_G16,39
HEPG2-08_4_G17,809
HEPG2-08_4_G18,627
HEPG2-08_4_G19,551
HEPG2-08_4_G20,484
HEPG2-08_4_G21,487
HEPG2-08_4_G22,860
HEPG2-08_4_G23,90
HEPG2-08_4_H02,614
HEPG2-08_4_H04,648
HEPG2-08_4_H05,186
HEPG2-08_4_H06,115
HEPG2-08_4_H08,1068
HEPG2-08_4_H09,1086
HEPG2-08_4_H10,401
HEPG2-08_4_H12,114
HEPG2-08_4_H13,864
HEPG2-08_4_H14,671
HEPG2-08_4_H16,866
HEPG2-08_4_H17,485
HEPG2-08_4_H18,1068
HEPG2-08_4_H20,763
HEPG2-08_4_H21,1053
HEPG2-08_4_H23,51
HEPG2-08_4_I02,759
HEPG2-08_4_I03,515
HEPG2-08_4_I04,608
HEPG2-08_4_I05,453
HEPG2-08_4_I06,49
HEPG2-08_4_I07,307
HEPG2-08_4_I08,603
HEPG2-08_4_I09,464
HEPG2-08_4_I10,590
HEPG2-08_4_I11,173
HEPG2-08_4_I12,1087
HEPG2-08_4_I13,185
HEPG2-08_4_I14,438
HEPG2-08_4_I15,115
HEPG2-08_4_I16,961
HEPG2-08_4_I17,1007
HEPG2-08_4_I18,127
HEPG2-08_4_I19,125
HEPG2-08_4_I20,886
HEPG2-08_4_I21,369
HEPG2-08_4_I22,1014
HEPG2-08_4_I23,311
HEPG2-08_4_J02,578
HEPG2-08_4_J04,151
HEPG2-08_4_J05,595
HEPG2-08_4_J06,816
HEPG2-08_4_J08,690
HEPG2-08_4_J09,145
HEPG2-08_4_J10,1099
HEPG2-08_4_J12,665
HEPG2-08_4_J13,237
HEPG2-08_4_J14,802
HEPG2-08_4_J16,494
HEPG2-08_4_J17,120
HEPG2-08_4_J18,214
HEPG2-08_4_J20,908
HEPG2-08_4_J21,707
HEPG2-08_4_J23,633
HEPG2-08_4_K02,401
HEPG2-08_4_K03,96
HEPG2-08_4_K04,1014
HEPG2-08_4_K05,135
HEPG2-08_4_K06,666
HEPG2-08_4_K07,1057
HEPG2-08_4_K08,84
HEPG2-08_4_K09,643
HEPG2-08_4_K10,908
HEPG2-08_4_K11,1018
HEPG2-08_4_K12,39
HEPG2-08_4_K13,114
HEPG2-08_4_K14,658
HEPG2-08_4_K15,664
HEPG2-08_4_K16,516
HEPG2-08_4_K17,759
HEPG2-08_4_K18,422
HEPG2-08_4_K19,888
HEPG2-08_4_K20,338
HEPG2-08_4_K21,632
HEPG2-08_4_K22,829
HEPG2-08_4_K23,465
HEPG2-08_4_L02,449
HEPG2-08_4_L03,1087
HEPG2-08_4_L04,707
HEPG2-08_4_L05,250
HEPG2-08_4_L06,545
HEPG2-08_4_L07,1007
HEPG2-08_4_L08,578
HEPG2-08_4_L09,501
HEPG2-08_4_L10,142
HEPG2-08_4_L11,748
HEPG2-08_4_L12,819
HEPG2-08_4_L13,515
HEPG2-08_4_L14,625
HEPG2-08_4_L15,422
HEPG2-08_4_L16,271
HEPG2-08_4_L17,1074
HEPG2-08_4_L18,38
HEPG2-08_4_L19,396
HEPG2-08_4_L20,990
HEPG2-08_4_L21,1000
HEPG2-08_4_L22,446
HEPG2-08_4_L23,1087
HEPG2-08_4_M02,652
HEPG2-08_4_M04,283
HEPG2-08_4_M05,749
HEPG2-08_4_M06,748
HEPG2-08_4_M08,1059
HEPG2-08_4_M09,191
HEPG2-08_4_M10,583
HEPG2-08_4_M12,485
HEPG2-08_4_M13,860
HEPG2-08_4_M14,53
HEPG2-08_4_M16,278
HEPG2-08_4_M17,86
HEPG2-08_4_M18,171
HEPG2-08_4_M20,135
HEPG2-08_4_M21,1007
HEPG2-08_4_M23,134
HEPG2-08_4_N02,1000
HEPG2-08_4_N03,901
HEPG2-08_4_N04,629
HEPG2-08_4_N05,65
HEPG2-08_4_N06,362
HEPG2-08_4_N07,90
HEPG2-08_4_N08,805
HEPG2-08_4_N09,122
HEPG2-08_4_N10,368
HEPG2-08_4_N11,377
HEPG2-08_4_N12,477
HEPG2-08_4_N13,727
HEPG2-08_4_N14,1007
HEPG2-08_4_N15,491
HEPG2-08_4_N16,210
HEPG2-08_4_N17,992
HEPG2-08_4_N18,84
HEPG2-08_4_N19,1051
HEPG2-08_4_N20,819
HEPG2-08_4_N21,554
HEPG2-08_4_N22,1051
HEPG2-08_4_N23,453
HEPG2-08_4_O02,382
HEPG2-08_4_O03,86
HEPG2-08_4_O04,335
HEPG2-08_4_O05,401
HEPG2-08_4_O06,464
HEPG2-08_4_O07,480
HEPG2-08_4_O08,632
HEPG2-08_4_O09,32
HEPG2-08_4_O10,1071
HEPG2-08_4_O11,922
HEPG2-08_4_O12,774
HEPG2-08_4_O13,586
HEPG2-08_4_O14,815
HEPG2-08_4_O15,183
HEPG2-08_4_O16,666
HEPG2-08_4_O17,614
HEPG2-08_4_O18,658
HEPG2-08_4_O19,76
HEPG2-08_4_O20,246
HEPG2-08_4_O21,142
HEPG2-08_4_O22,755
HEPG2-08_4_O23,546
HEPG2-09_1_B03,35
HEPG2-09_1_B04,858
HEPG2-09_1_B05,616
HEPG2-09_1_B06,644
HEPG2-09_1_B07,171
HEPG2-09_1_B08,197
HEPG2-09_1_B09,800
HEPG2-09_1_B10,322
HEPG2-09_1_B11,1071
HEPG2-09_1_B12,229
HEPG2-09_1_B13,362
HEPG2-09_1_B14,90
HEPG2-09_1_B15,646
HEPG2-09_1_B16,860
HEPG2-09_1_B17,636
HEPG2-09_1_B18,255
HEPG2-09_1_B19,237
HEPG2-09_1_B20,570
HEPG2-09_1_B21,671
HEPG2-09_1_B22,291
HEPG2-09_1_B23,114
HEPG2-09_1_C02,590
HEPG2-09_1_C04,842
HEPG2-09_1_C05,35
HEPG2-09_1_C06,1086
HEPG2-09_1_C08,955
HEPG2-09_1_C09,873
HEPG2-09_1_C10,359
HEPG2-09_1_C12,494
HEPG2-09_1_C13,795
HEPG2-09_1_C14,512
HEPG2-09_1_C16,707
HEPG2-09_1_C17,777
HEPG2-09_1_C18,453
HEPG2-09_1_C20,633
HEPG2-09_1_C21,515
HEPG2-09_1_C23,396
HEPG2-09_1_D02,955
HEPG2-09_1_D03,35
HEPG2-09_1_D04,805
HEPG2-09_1_D05,759
HEPG2-09_1_D06,873
HEPG2-09_1_D07,168
HEPG2-09_1_D08,627
HEPG2-09_1_D09,311
HEPG2-09_1_D10,546
HEPG2-09_1_D11,578
HEPG2-09_1_D12,768
HEPG2-09_1_D13,214
HEPG2-09_1_D14,525
HEPG2-09_1_D15,173
HEPG2-09_1_D16,809
HEPG2-09_1_D17,1018
HEPG2-09_1_D18,444
HEPG2-09_1_D19,548
HEPG2-09_1_D20,115
HEPG2-09_1_D21,35
HEPG2-09_1_D22,477
HEPG2-09_1_D23,629
HEPG2-09_1_E02,510
HEPG2-09_1_E03,510
HEPG2-09_1_E04,185
HEPG2-09_1_E05,322
HEPG2-09_1_E06,501
HEPG2-09_1_E07,861
HEPG2-09_1_E08,198
HEPG2-09_1_E09,1085
HEPG2-09_1_E10,129
HEPG2-09_1_E11,168
HEPG2-09_1_E12,1007
HEPG2-09_1_E13,337
HEPG2-09_1_E14,1079
HEPG2-09_1_E15,480
HEPG2-09_1_E16,368
HEPG2-09_1_E17,437
HEPG2-09_1_E18,1071
HEPG2-09_1_E19,970
HEPG2-09_1_E20,963
HEPG2-09_1_E21,625
HEPG2-09_1_E22,464
HEPG2-09_1_E23,816
HEPG2-09_1_F02,184
HEPG2-09_1_F04,191
HEPG2-09_1_F05,800
HEPG2-09_1_F06,774
HEPG2-09_1_F08,1079
HEPG2-09_1_F09,755
HEPG2-09_1_F10,815
HEPG2-09_1_F12,749
HEPG2-09_1_F13,210
HEPG2-09_1_F14,848
HEPG2-09_1_F16,999
HEPG2-09_1_F17,842
HEPG2-09_1_F18,1093
HEPG2-09_1_F20,90
HEPG2-09_1_F21,21
HEPG2-09_1_F23,782
HEPG2-09_1_G02,595
HEPG2-09_1_G03,35
HEPG2-09_1_G04,259
HEPG2-09_1_G05,121
HEPG2-09_1_G06,1029
HEPG2-09_1_G07,186
HEPG2-09_1_G08,53
HEPG2-09_1_G09,629
HEPG2-09_1_G10,99
HEPG2-09_1_G11,174
HEPG2-09_1_G12,382
HEPG2-09_1_G13,554
HEPG2-09_1_G14,252
HEPG2-09_1_G15,616
HEPG2-09_1_G16,234
HEPG2-09_1_G17,686
HEPG2-09_1_G18,674
HEPG2-09_1_G19,405
HEPG2-09_1_G20,278
HEPG2-09_1_G21,678
HEPG2-09_1_G22,554
HEPG2-09_1_G23,908
HEPG2-09_1_H02,748
HEPG2-09_1_H04,992
HEPG2-09_1_H05,590
HEPG2-09_1_H06,821
HEPG2-09_1_H08,864
HEPG2-09_1_H09,347
HEPG2-09_1_H10,816
HEPG2-09_1_H12,1029
HEPG2-09_1_H13,38
HEPG2-09_1_H14,926
HEPG2-09_1_H16,35
HEPG2-09_1_H17,252
HEPG2-09_1_H18,438
HEPG2-09_1_H20,465
HEPG2-09_1_H21,291
HEPG2-09_1_H23,516
HEPG2-09_1_I02,1059
HEPG2-09_1_I03,554
HEPG2-09_1_I04,289
HEPG2-09_1_I05,866
HEPG2-09_1_I06,335
HEPG2-09_1_I07,127
HEPG2-09_1_I08,936
HEPG2-09_1_I09,936
HEPG2-09_1_I10,167
HEPG2-09_1_I11,170
HEPG2-09_1_I12,652
HEPG2-09_1_I13,142
HEPG2-09_1_I14,895
HEPG2-09_1_I15,484
HEPG2-09_1_I16,469
HEPG2-09_1_I17,627
HEPG2-09_1_I18,1018
HEPG2-09_1_I19,148
HEPG2-09_1_I20,387
HEPG2-09_1_I21,437
HEPG2-09_1_I22,300
HEPG2-09_1_I23,234
HEPG2-09_1_J02,363
HEPG2-09_1_J04,719
HEPG2-09_1_J05,171
HEPG2-09_1_J06,53
HEPG2-09_1_J08,210
HEPG2-09_1_J09,314
HEPG2-09_1_J10,446
HEPG2-09_1_J12,570
HEPG2-09_1_J13,774
HEPG2-09_1_J14,999
HEPG2-09_1_J16,410
HEPG2-09_1_J17,1074
HEPG2-09_1_J18,977
HEPG2-09_1_J20,267
HEPG2-09_1_J21,608
HEPG2-09_1_J23,599
HEPG2-09_1_K02,763
HEPG2-09_1_K03,515
HEPG2-09_1_K04,184
HEPG2-09_1_K05,289
HEPG2-09_1_K06,167
HEPG2-09_1_K07,551
HEPG2-09_1_K08,114
HEPG2-09_1_K09,322
HEPG2-09_1_K10,1085
HEPG2-09_1_K11,387
HEPG2-09_1_K12,548
HEPG2-09_1_K13,777
HEPG2-09_1_K14,148
HEPG2-09_1_K15,134
HEPG2-09_1_K16,375
HEPG2-09_1_K17,98
HEPG2-09_1_K18,504
HEPG2-09_1_K19,490
HEPG2-09_1_K20,1014
HEPG2-09_1_K21,782
HEPG2-09_1_K22,365
HEPG2-09_1_K23,807
HEPG2-09_1_L02,617
HEPG2-09_1_L03,922
HEPG2-09_1_L04,690
HEPG2-09_1_L05,119
HEPG2-09_1_L06,933
HEPG2-09_1_L07,1057
HEPG2-09_1_L08,919
HEPG2-09_1_L09,255
HEPG2-09_1_L10,34
HEPG2-09_1_L11,402
HEPG2-09_1_L12,485
HEPG2-09_1_L13,185
HEPG2-09_1_L14,820
HEPG2-09_1_L15,335
HEPG2-09_1_L16,310
HEPG2-09_1_L17,671
HEPG2-09_1_L18,469
HEPG2-09_1_L19,937
HEPG2-09_1_L20,848
HEPG2-09_1_L21,901
HEPG2-09_1_L22,369
HEPG2-09_1_L23,234
HEPG2-09_1_M02,380
HEPG2-09_1_M04,180
HEPG2-09_1_M05,32
HEPG2-09_1_M06,402
HEPG2-09_1_M08,122
HEPG2-09_1_M09,365
HEPG2-09_1_M10,480
HEPG2-09_1_M12,210
HEPG2-09_1_M13,135
HEPG2-09_1_M14,530
HEPG2-09_1_M16,1053
HEPG2-09_1_M17,363
HEPG2-09_1_M18,443
HEPG2-09_1_M20,888
HEPG2-09_1_M21,961
HEPG2-09_1_M23,866
HEPG2-09_1_N02,590
HEPG2-09_1_N03,174
HEPG2-09_1_N04,121
HEPG2-09_1_N05,337
HEPG2-09_1_N06,637
HEPG2-09_1_N07,1007
HEPG2-09_1_N08,84
HEPG2-09_1_N09,1029
HEPG2-09_1_N10,171
HEPG2-09_1_N11,769
HEPG2-09_1_N12,248
HEPG2-09_1_N13,271
HEPG2-09_1_N14,614
HEPG2-09_1_N15,818
HEPG2-09_1_N16,842
HEPG2-09_1_N17,1071
HEPG2-09_1_N18,405
HEPG2-09_1_N19,515
HEPG2-09_1_N20,1034
HEPG2-09_1_N21,453
HEPG2-09_1_N22,98
HEPG2-09_1_N23,362
HEPG2-09_1_O02,134
HEPG2-09_1_O03,548
HEPG2-09_1_O04,125
HEPG2-09_1_O05,842
HEPG2-09_1_O06,448
HEPG2-09_1_O07,616
HEPG2-09_1_O08,363
HEPG2-09_1_O09,716
HEPG2-09_1_O10,691
HEPG2-09_1_O11,322
HEPG2-09_1_O12,926
HEPG2-09_1_O13,432
HEPG2-09_1_O14,1051
HEPG2-09_1_O15,96
HEPG2-09_1_O16,969
HEPG2-09_1_O17,21
HEPG2-09_1_O18,777
HEPG2-09_1_O19,401
HEPG2-09_1_O20,198
HEPG2-09_1_O21,922
HEPG2-09_1_O22,96
HEPG2-09_1_O23,782
HEPG2-09_2_B03,524
HEPG2-09_2_B04,785
HEPG2-09_2_B05,609
HEPG2-09_2_B06,862
HEPG2-09_2_B07,519
HEPG2-09_2_B08,509
HEPG2-09_2_B09,931
HEPG2-09_2_B10,367
HEPG2-09_2_B11,594
HEPG2-09_2_B12,1073
HEPG2-09_2_B13,235
HEPG2-09_2_B14,1069
HEPG2-09_2_B15,356
HEPG2-09_2_B16,200
HEPG2-09_2_B17,1050
HEPG2-09_2_B18,45
HEPG2-09_2_B19,156
HEPG2-09_2_B20,832
HEPG2-09_2_B21,587
HEPG2-09_2_B22,758
HEPG2-09_2_B23,540
HEPG2-09_2_C02,58
HEPG2-09_2_C04,1026
HEPG2-09_2_C05,316
HEPG2-09_2_C06,1094
HEPG2-09_2_C08,1010
HEPG2-09_2_C09,737
HEPG2-09_2_C10,420
HEPG2-09_2_C12,696
HEPG2-09_2_C13,241
HEPG2-09_2_C14,711
HEPG2-09_2_C16,82
HEPG2-09_2_C17,416
HEPG2-09_2_C18,924
HEPG2-09_2_C20,631
HEPG2-09_2_C21,209
HEPG2-09_2_C23,73
HEPG2-09_2_D02,696
HEPG2-09_2_D03,223
HEPG2-09_2_D04,958
HEPG2-09_2_D05,634
HEPG2-09_2_D06,416
HEPG2-09_2_D07,575
HEPG2-09_2_D08,814
HEPG2-09_2_D09,785
HEPG2-09_2_D10,240
HEPG2-09_2_D11,641
HEPG2-09_2_D12,841
HEPG2-09_2_D13,773
HEPG2-09_2_D14,612
HEPG2-09_2_D15,179
HEPG2-09_2_D16,433
HEPG2-09_2_D17,628
HEPG2-09_2_D18,201
HEPG2-09_2_D19,156
HEPG2-09_2_D20,725
HEPG2-09_2_D21,737
HEPG2-09_2_D22,561
HEPG2-09_2_D23,1103
HEPG2-09_2_E02,323
HEPG2-09_2_E03,997
HEPG2-09_2_E04,13
HEPG2-09_2_E05,321
HEPG2-09_2_E06,209
HEPG2-09_2_E07,420
HEPG2-09_2_E08,656
HEPG2-09_2_E09,54
HEPG2-09_2_E10,746
HEPG2-09_2_E11,994
HEPG2-09_2_E12,9
HEPG2-09_2_E13,635
HEPG2-09_2_E14,9
HEPG2-09_2_E15,1004
HEPG2-09_2_E16,696
HEPG2-09_2_E17,23
HEPG2-09_2_E18,594
HEPG2-09_2_E19,440
HEPG2-09_2_E20,641
HEPG2-09_2_E21,240
HEPG2-09_2_E22,814
HEPG2-09_2_E23,880
HEPG2-09_2_F02,427
HEPG2-09_2_F04,850
HEPG2-09_2_F05,589
HEPG2-09_2_F06,141
HEPG2-09_2_F08,37
HEPG2-09_2_F09,892
HEPG2-09_2_F10,243
HEPG2-09_2_F12,68
HEPG2-09_2_F13,596
HEPG2-09_2_F14,82
HEPG2-09_2_F16,560
HEPG2-09_2_F17,609
HEPG2-09_2_F18,205
HEPG2-09_2_F20,116
HEPG2-09_2_F21,50
HEPG2-09_2_F23,832
HEPG2-09_2_G02,275
HEPG2-09_2_G03,1048
HEPG2-09_2_G04,332
HEPG2-09_2_G05,1009
HEPG2-09_2_G06,594
HEPG2-09_2_G07,855
HEPG2-09_2_G08,668
HEPG2-09_2_G09,331
HEPG2-09_2_G10,374
HEPG2-09_2_G11,328
HEPG2-09_2_G12,367
HEPG2-09_2_G13,720
HEPG2-09_2_G14,306
HEPG2-09_2_G15,773
HEPG2-09_2_G16,441
HEPG2-09_2_G17,472
HEPG2-09_2_G18,698
HEPG2-09_2_G19,176
HEPG2-09_2_G20,141
HEPG2-09_2_G21,1069
HEPG2-09_2_G22,143
HEPG2-09_2_G23,202
HEPG2-09_2_H02,328
HEPG2-09_2_H04,518
HEPG2-09_2_H05,79
HEPG2-09_2_H06,912
HEPG2-09_2_H08,406
HEPG2-09_2_H09,696
HEPG2-09_2_H10,496
HEPG2-09_2_H12,227
HEPG2-09_2_H13,58
HEPG2-09_2_H14,332
HEPG2-09_2_H16,772
HEPG2-09_2_H17,912
HEPG2-09_2_H18,1082
HEPG2-09_2_H20,67
HEPG2-09_2_H21,1036
HEPG2-09_2_H23,208
HEPG2-09_2_I02,953
HEPG2-09_2_I03,273
HEPG2-09_2_I04,193
HEPG2-09_2_I05,128
HEPG2-09_2_I06,534
HEPG2-09_2_I07,594
HEPG2-09_2_I08,930
HEPG2-09_2_I09,370
HEPG2-09_2_I10,30
HEPG2-09_2_I11,249
HEPG2-09_2_I12,286
HEPG2-09_2_I13,589
HEPG2-09_2_I14,226
HEPG2-09_2_I15,458
HEPG2-09_2_I16,104
HEPG2-09_2_I17,488
HEPG2-09_2_I18,82
HEPG2-09_2_I19,1061
HEPG2-09_2_I20,403
HEPG2-09_2_I21,110
HEPG2-09_2_I22,596
HEPG2-09_2_I23,294
HEPG2-09_2_J02,69
HEPG2-09_2_J04,243
HEPG2-09_2_J05,1022
HEPG2-09_2_J06,994
HEPG2-09_2_J08,176
HEPG2-09_2_J09,470
HEPG2-09_2_J10,993
HEPG2-09_2_J12,638
HEPG2-09_2_J13,746
HEPG2-09_2_J14,904
HEPG2-09_2_J16,812
HEPG2-09_2_J17,698
HEPG2-09_2_J18,275
HEPG2-09_2_J20,139
HEPG2-09_2_J21,524
HEPG2-09_2_J23,928
HEPG2-09_2_K02,1026
HEPG2-09_2_K03,568
HEPG2-09_2_K04,367
HEPG2-09_2_K05,230
HEPG2-09_2_K06,833
HEPG2-09_2_K07,1073
HEPG2-09_2_K08,698
HEPG2-09_2_K09,994
HEPG2-09_2_K10,904
HEPG2-09_2_K11,835
HEPG2-09_2_K12,756
HEPG2-09_2_K13,993
HEPG2-09_2_K14,612
HEPG2-09_2_K15,1054
HEPG2-09_2_K16,458
HEPG2-09_2_K17,273
HEPG2-09_2_K18,737
HEPG2-09_2_K19,509
HEPG2-09_2_K20,1038
HEPG2-09_2_K21,824
HEPG2-09_2_K22,998
HEPG2-09_2_K23,773
HEPG2-09_2_L02,803
HEPG2-09_2_L03,152
HEPG2-09_2_L04,610
HEPG2-09_2_L05,201
HEPG2-09_2_L06,1094
HEPG2-09_2_L07,928
HEPG2-09_2_L08,596
HEPG2-09_2_L09,817
HEPG2-09_2_L10,426
HEPG2-09_2_L11,693
HEPG2-09_2_L12,767
HEPG2-09_2_L13,451
HEPG2-09_2_L14,935
HEPG2-09_2_L15,758
HEPG2-09_2_L16,953
HEPG2-09_2_L17,69
HEPG2-09_2_L18,261
HEPG2-09_2_L19,1095
HEPG2-09_2_L20,954
HEPG2-09_2_L21,799
HEPG2-09_2_L22,635
HEPG2-09_2_L23,318
HEPG2-09_2_M02,104
HEPG2-09_2_M04,843
HEPG2-09_2_M05,235
HEPG2-09_2_M06,711
HEPG2-09_2_M08,294
HEPG2-09_2_M09,1021
HEPG2-09_2_M10,814
HEPG2-09_2_M12,420
HEPG2-09_2_M13,728
HEPG2-09_2_M14,97
HEPG2-09_2_M16,275
HEPG2-09_2_M17,591
HEPG2-09_2_M18,154
HEPG2-09_2_M20,202
HEPG2-09_2_M21,251
HEPG2-09_2_M23,419
HEPG2-09_2_N02,85
HEPG2-09_2_N03,994
HEPG2-09_2_N04,418
HEPG2-09_2_N05,1022
HEPG2-09_2_N06,880
HEPG2-09_2_N07,822
HEPG2-09_2_N08,997
HEPG2-09_2_N09,862
HEPG2-09_2_N10,128
HEPG2-09_2_N11,1037
HEPG2-09_2_N12,154
HEPG2-09_2_N13,458
HEPG2-09_2_N14,264
HEPG2-09_2_N15,476
HEPG2-09_2_N16,468
HEPG2-09_2_N17,645
HEPG2-09_2_N18,964
HEPG2-09_2_N19,150
HEPG2-09_2_N20,231
HEPG2-09_2_N21,1011
HEPG2-09_2_N22,427
HEPG2-09_2_N23,835
HEPG2-09_2_O02,737
HEPG2-09_2_O03,540
HEPG2-09_2_O04,249
HEPG2-09_2_O05,971
HEPG2-09_2_O06,993
HEPG2-09_2_O07,143
HEPG2-09_2_O08,97
HEPG2-09_2_O09,899
HEPG2-09_2_O10,929
HEPG2-09_2_O11,420
HEPG2-09_2_O12,1081
HEPG2-09_2_O13,150
HEPG2-09_2_O14,79
HEPG2-09_2_O15,985
HEPG2-09_2_O16,906
HEPG2-09_2_O17,231
HEPG2-09_2_O18,602
HEPG2-09_2_O19,260
HEPG2-09_2_O20,814
HEPG2-09_2_O21,573
HEPG2-09_2_O22,451
HEPG2-09_2_O23,294
HEPG2-09_3_B03,340
HEPG2-09_3_B04,984
HEPG2-09_3_B05,762
HEPG2-09_3_B06,655
HEPG2-09_3_B07,350
HEPG2-09_3_B08,891
HEPG2-09_3_B09,557
HEPG2-09_3_B10,55
HEPG2-09_3_B11,762
HEPG2-09_3_B12,845
HEPG2-09_3_B13,611
HEPG2-09_3_B14,371
HEPG2-09_3_B15,982
HEPG2-09_3_B16,588
HEPG2-09_3_B17,565
HEPG2-09_3_B18,80
HEPG2-09_3_B19,1096
HEPG2-09_3_B20,831
HEPG2-09_3_B21,1041
HEPG2-09_3_B22,704
HEPG2-09_3_B23,320
HEPG2-09_3_C02,983
HEPG2-09_3_C04,981
HEPG2-09_3_C05,555
HEPG2-09_3_C06,647
HEPG2-09_3_C08,158
HEPG2-09_3_C09,308
HEPG2-09_3_C10,324
HEPG2-09_3_C12,676
HEPG2-09_3_C13,459
HEPG2-09_3_C14,890
HEPG2-09_3_C16,1101
HEPG2-09_3_C17,162
HEPG2-09_3_C18,566
HEPG2-09_3_C20,80
HEPG2-09_3_C21,486
HEPG2-09_3_C23,80
HEPG2-09_3_D02,523
HEPG2-09_3_D03,810
HEPG2-09_3_D04,373
HEPG2-09_3_D05,1
HEPG2-09_3_D06,624
HEPG2-09_3_D07,366
HEPG2-09_3_D08,556
HEPG2-09_3_D09,503
HEPG2-09_3_D10,309
HEPG2-09_3_D11,287
HEPG2-09_3_D12,497
HEPG2-09_3_D13,811
HEPG2-09_3_D14,399
HEPG2-09_3_D15,48
HEPG2-09_3_D16,883
HEPG2-09_3_D17,549
HEPG2-09_3_D18,549
HEPG2-09_3_D19,762
HEPG2-09_3_D20,914
HEPG2-09_3_D21,339
HEPG2-09_3_D22,877
HEPG2-09_3_D23,986
HEPG2-09_3_E02,436
HEPG2-09_3_E03,385
HEPG2-09_3_E04,618
HEPG2-09_3_E05,514
HEPG2-09_3_E06,653
HEPG2-09_3_E07,897
HEPG2-09_3_E08,324
HEPG2-09_3_E09,875
HEPG2-09_3_E10,622
HEPG2-09_3_E11,1056
HEPG2-09_3_E12,576
HEPG2-09_3_E13,891
HEPG2-09_3_E14,660
HEPG2-09_3_E15,960
HEPG2-09_3_E16,113
HEPG2-09_3_E17,302
HEPG2-09_3_E18,88
HEPG2-09_3_E19,1008
HEPG2-09_3_E20,397
HEPG2-09_3_E21,523
HEPG2-09_3_E22,293
HEPG2-09_3_E23,415
HEPG2-09_3_F02,764
HEPG2-09_3_F04,1025
HEPG2-09_3_F05,962
HEPG2-09_3_F06,566
HEPG2-09_3_F08,256
HEPG2-09_3_F09,743
HEPG2-09_3_F10,203
HEPG2-09_3_F12,938
HEPG2-09_3_F13,907
HEPG2-09_3_F14,302
HEPG2-09_3_F16,708
HEPG2-09_3_F17,296
HEPG2-09_3_F18,806
HEPG2-09_3_F20,757
HEPG2-09_3_F21,112
HEPG2-09_3_F23,1104
HEPG2-09_3_G02,962
HEPG2-09_3_G03,514
HEPG2-09_3_G04,626
HEPG2-09_3_G05,700
HEPG2-09_3_G06,875
HEPG2-09_3_G07,1020
HEPG2-09_3_G08,1104
HEPG2-09_3_G09,508
HEPG2-09_3_G10,743
HEPG2-09_3_G11,346
HEPG2-09_3_G12,613
HEPG2-09_3_G13,272
HEPG2-09_3_G14,770
HEPG2-09_3_G15,692
HEPG2-09_3_G16,890
HEPG2-09_3_G17,681
HEPG2-09_3_G18,870
HEPG2-09_3_G19,366
HEPG2-09_3_G20,1096
HEPG2-09_3_G21,1039
HEPG2-09_3_G22,399
HEPG2-09_3_G23,982
HEPG2-09_3_H02,757
HEPG2-09_3_H04,576
HEPG2-09_3_H05,775
HEPG2-09_3_H06,503
HEPG2-09_3_H08,59
HEPG2-09_3_H09,89
HEPG2-09_3_H10,324
HEPG2-09_3_H12,910
HEPG2-09_3_H13,513
HEPG2-09_3_H14,371
HEPG2-09_3_H16,523
HEPG2-09_3_H17,295
HEPG2-09_3_H18,346
HEPG2-09_3_H20,309
HEPG2-09_3_H21,831
HEPG2-09_3_H23,158
HEPG2-09_3_I02,950
HEPG2-09_3_I03,1027
HEPG2-09_3_I04,945
HEPG2-09_3_I05,478
HEPG2-09_3_I06,883
HEPG2-09_3_I07,345
HEPG2-09_3_I08,89
HEPG2-09_3_I09,884
HEPG2-09_3_I10,622
HEPG2-09_3_I11,744
HEPG2-09_3_I12,188
HEPG2-09_3_I13,883
HEPG2-09_3_I14,102
HEPG2-09_3_I15,126
HEPG2-09_3_I16,287
HEPG2-09_3_I17,415
HEPG2-09_3_I18,806
HEPG2-09_3_I19,705
HEPG2-09_3_I20,765
HEPG2-09_3_I21,320
HEPG2-09_3_I22,346
HEPG2-09_3_I23,212
HEPG2-09_3_J02,506
HEPG2-09_3_J04,1042
HEPG2-09_3_J05,1062
HEPG2-09_3_J06,411
HEPG2-09_3_J08,950
HEPG2-09_3_J09,112
HEPG2-09_3_J10,689
HEPG2-09_3_J12,582
HEPG2-09_3_J13,253
HEPG2-09_3_J14,339
HEPG2-09_3_J16,224
HEPG2-09_3_J17,436
HEPG2-09_3_J18,1089
HEPG2-09_3_J20,242
HEPG2-09_3_J21,177
HEPG2-09_3_J23,626
HEPG2-09_3_K02,1031
HEPG2-09_3_K03,500
HEPG2-09_3_K04,290
HEPG2-09_3_K05,80
HEPG2-09_3_K06,1104
HEPG2-09_3_K07,831
HEPG2-09_3_K08,1065
HEPG2-09_3_K09,1015
HEPG2-09_3_K10,46
HEPG2-09_3_K11,566
HEPG2-09_3_K12,1006
HEPG2-09_3_K13,355
HEPG2-09_3_K14,939
HEPG2-09_3_K15,272
HEPG2-09_3_K16,972
HEPG2-09_3_K17,910
HEPG2-09_3_K18,704
HEPG2-09_3_K19,745
